LIB_ID,LIB_NAME,FIPS_ST,FIPS_CO,COUNTY_POP,LAT,LON
WI0159-002,NORTH COMMUNITY BRANCH,55,63,117330,43.846212,-91.24116
WI0159-003,SOUTH COMMUNITY BRANCH,55,63,117330,43.7973596,-91.2324174
WI0159,LA CROSSE PUBLIC LIBRARY,55,63,117330,43.81167,-91.244888
WI0160,RUSK COUNTY COMMUNITY LIBRARY,55,107,14371,45.4613371,-91.1049706
WI0161,LAWTON MEMORIAL LIBRARY,55,123,30285,43.5745709,-90.6375794
WI0162,LAKE GENEVA PUBLIC LIBRARY,55,127,103079,42.591804,-88.437757
WI0163,L.D. FARGO PUBLIC LIBRARY,55,55,84610,43.080734,-88.911029
WI0165,SCHREINER MEMORIAL LIBRARY,55,43,51120,42.8499413,-90.7112685
WI0165-003,POTOSI BRANCH,55,43,51120,42.690623,-90.711816
WI0166,LAND O' LAKES PUBLIC LIBRARY,55,125,21355,46.151284,-89.293446
WI0167,EDITH EVANS COMMUNITY LIBRARY,55,41,9128,45.561423,-88.669449
WI0168,LA VALLE PUBLIC LIBRARY,55,111,63063,43.5822074,-90.1300254
WI0169,LENA PUBLIC LIBRARY,55,83,37334,44.950999,-88.045038
WI0170,ALLEN-DIETZMAN PUBLIC LIBRARY,55,43,51120,42.9010096,-90.4300539
WI0172,LOMIRA QUADGRAPHICS COMMUNITY LIBRARY,55,27,88399,43.5859401,-88.4401425
WI0173,LONE ROCK COMMUNITY LIBRARY,55,103,17779,43.185235,-90.1974708
WI0174,LOYAL PUBLIC LIBRARY,55,19,34562,44.7359932,-90.4958013
WI0175,LUCK PUBLIC LIBRARY,55,95,43424,45.5736757,-92.4824446
WI0176-002,HAWTHORNE BRANCH,55,25,510027,43.1022825,-89.3462661
WI0176-003,LAKEVIEW BRANCH,55,25,510027,43.1280619,-89.3635306
WI0176-004,MEADOWRIDGE BRANCH,55,25,510027,43.03196,-89.478436
WI0176-005,MONROE STREET BRANCH,55,25,510027,43.0661615,-89.4152244
WI0176-006,PINNEY BRANCH,55,25,510027,43.0837126,-89.3229235
WI0176-007,SEQUOYA BRANCH,55,25,510027,43.0535929,-89.4500903
WI0176-008,GOODMAN SOUTH MADISON BRANCH,55,25,510027,43.04168,-89.394103
WI0176,MADISON PUBLIC LIBRARY,55,25,510027,43.0740591,-89.3873581
WI0176-010,ALICIA ASHMAN BRANCH,55,25,510027,43.0756812,-89.5185974
WI0177,STURM MEMORIAL LIBRARY,55,135,52212,44.4646045,-88.9199724
WI0179,MANITOWOC PUBLIC LIBRARY,55,71,80623,44.0912421,-87.6564489
WI0181,MARION PUBLIC LIBRARY,55,135,52212,44.671327,-88.889245
WI0182,MARKESAN PUBLIC LIBRARY,55,47,18967,43.7078924,-88.9875258
WI0183,MARSHALL COMMUNITY LIBRARY,55,25,510027,43.1681079,-89.0499899
WI0184,MARSHFIELD PUBLIC LIBRARY,55,141,73944,44.6653418,-90.172737
WI0185,HATCH PUBLIC LIBRARY,55,57,26540,43.8033233,-90.0893361
WI0186,MAYVILLE PUBLIC LIBRARY,55,27,88399,43.4979416,-88.5450517
WI0187,MAZOMANIE FREE LIBRARY,55,25,510027,43.175535,-89.794165
WI0188,FRANCES L. SIMEK MEMORIAL LIBRARY MEDFORD,55,119,20577,45.1416151,-90.3474596
WI0189,LEGION MEMORIAL LIBRARY,55,3,16064,46.328439,-90.658884
WI0190,ELISHA D. SMITH PUBLIC LIBRARY,55,139,169360,44.2029586,-88.447905
WI0191,MENOMONEE FALLS PUBLIC LIBRARY,55,133,393940,43.1708601,-88.1036928
WI0192,MENOMONIE PUBLIC LIBRARY,55,33,44221,44.887081,-91.927904
WI0192-003,ELK MOUND BRANCH,55,33,44221,44.898255,-91.692514
WI0193,FRANK L. WEYENBERG LIBRARY,55,89,87095,43.2244144,-87.9842386
WI0194,MERCER PUBLIC LIBRARY,55,51,5887,46.1680664,-90.063679
WI0196,MIDDLETON PUBLIC LIBRARY,55,25,510027,43.095187,-89.509232
WI0197,MILLTOWN PUBLIC LIBRARY,55,95,43424,45.5267105,-92.5061732
WI0198,MILTON PUBLIC LIBRARY,55,105,160633,42.7729753,-88.9444261
WI0199-002,ATKINSON BRANCH,55,79,956386,43.089956,-87.936441
WI0199-003,CAPITOL BRANCH,55,79,956386,43.0893748,-88.0047664
WI0199-004,CENTER STREET BRANCH,55,79,956386,43.067613,-87.947656
WI0199-005,EAST BRANCH,55,79,956386,43.062147,-87.885565
WI0199-007,FOREST HOME BRANCH,55,79,956386,43.010894,-87.930136
WI0199-009,MARTIN LUTHER KING BRANCH,55,79,956386,43.071206,-87.914323
WI0199-010,MILL ROAD BRANCH,55,79,956386,43.13489,-88.005887
WI0199-011,VILLARD SQUARE BRANCH,55,79,956386,43.111726,-87.9564369
WI0199-012,TIPPECANOE BRANCH,55,79,956386,42.973253,-87.909438
WI0199-013,ZABLOCKI BRANCH,55,79,956386,42.988403,-87.958477
WI0199-015,MILWAUKEE PUBLIC LIBRARY,55,79,956386,43.038849,-87.922304
WI0199,MILWAUKEE PUBLIC LIBRARY,55,79,956386,43.038849,-87.922304
WI0199-017,BAY VIEW BRANCH,55,79,956386,42.99823,-87.900288
WI0199-018,WASHINGTON PARK BRANCH,55,79,956386,43.057489,-87.967698
WI0200,MINERAL POINT PUBLIC LIBRARY,55,49,23740,42.859727,-90.178954
WI0201,MINOCQUA PUBLIC LIBRARY,55,85,35696,45.8717074,-89.7073159
WI0202,MONDOVI PUBLIC LIBRARY,55,11,13330,44.5667017,-91.671267
WI0203,MONONA PUBLIC LIBRARY,55,25,510027,43.064087,-89.34176
WI0204,MONROE PUBLIC LIBRARY,55,45,37086,42.602303,-89.639831
WI0205,MONTELLO PUBLIC LIBRARY,55,77,15149,43.8027205,-89.3472667
WI0206,MONTFORT PUBLIC LIBRARY,55,43,51120,42.971736,-90.4334088
WI0207,MONTICELLO PUBLIC LIBRARY,55,45,37086,42.745534,-89.58934
WI0209,MOUNT HOREB PUBLIC LIBRARY,55,25,510027,43.007987,-89.721612
WI0211,MUSCODA PUBLIC LIBRARY,55,43,51120,43.1854327,-90.4430522
WI0212,MUSKEGO PUBLIC LIBRARY,55,133,393940,42.911536,-88.122067
WI0213,NECEDAH COMMUNITY-SIEGLER MEMORIAL LIBRARY,55,57,26540,44.0240833,-90.0793424
WI0214,NEENAH PUBLIC LIBRARY,55,139,169360,44.1851937,-88.4589233
WI0215,NEILLSVILLE PUBLIC LIBRARY,55,19,34562,44.5590358,-90.5962556
WI0216,CHARLES & JOANN LESTER LIBRARY,55,141,73944,44.3138807,-89.9018946
WI0217,NESHKORO PUBLIC LIBRARY,55,77,15149,43.9629451,-89.2186272
WI0218,NEW BERLIN PUBLIC LIBRARY,55,133,393940,42.979255,-88.102371
WI0219,NEW GLARUS PUBLIC LIBRARY,55,45,37086,42.816516,-89.635127
WI0220,NEW HOLSTEIN PUBLIC LIBRARY,55,15,49644,43.9511782,-88.0958034
WI0221,NEW LISBON MEMORIAL LIBRARY,55,57,26540,43.8772152,-90.1665846
WI0222,NEW LONDON PUBLIC LIBRARY,55,135,52212,44.389723,-88.739611
WI0223,CARLETON A. FRIDAY MEMORIAL LIBRARY,55,109,85908,45.1226899,-92.5367041
WI0224,SPILLMAN PUBLIC LIBRARY,55,39,101648,43.8083519,-88.4809887
WI0225,NORTH FREEDOM PUBLIC LIBRARY,55,111,63063,43.460817,-89.866821
WI0226,TOWN HALL LIBRARY,55,133,393940,43.158047,-88.370465
WI0227,OAK CREEK PUBLIC LIBRARY,55,79,956386,42.8885525,-87.9119824
WI0228,OAKFIELD PUBLIC LIBRARY,55,39,101648,43.684102,-88.547468
WI0229,OCONOMOWOC PUBLIC LIBRARY,55,133,393940,43.11037,-88.501418
WI0230,FARNSWORTH PUBLIC LIBRARY,55,83,37334,44.888917,-87.87295
WI0231,OCONTO FALLS COMMUNITY LIBRARY,55,83,37334,44.876589,-88.145198
WI0232,OGEMA PUBLIC LIBRARY,55,99,13772,45.453402,-90.243412
WI0233,CARTER MEMORIAL LIBRARY,55,139,169360,44.0386001,-88.7394164
WI0234,ONTARIO PUBLIC LIBRARY,55,123,30285,43.7240139,-90.5911028
WI0235,OOSTBURG PUBLIC LIBRARY,55,117,114868,43.625278,-87.794171
WI0236,OREGON PUBLIC LIBRARY,55,25,510027,42.9265588,-89.3808907
WI0237,ORFORDVILLE PUBLIC LIBRARY,55,105,160633,42.6283537,-89.2561357
WI0238,OSCEOLA PUBLIC LIBRARY,55,95,43424,45.3196442,-92.704904
WI0239,OSHKOSH PUBLIC LIBRARY,55,139,169360,44.0176955,-88.5351251
WI0240,HAUGE MEMORIAL LIBRARY,55,121,29579,44.5783618,-91.2228785
WI0241,OWEN PUBLIC LIBRARY,55,19,34562,44.947985,-90.567421
WI0242,OXFORD PUBLIC LIBRARY,55,77,15149,43.7811673,-89.5726312
WI0243,PACKWAUKEE PUBLIC LIBRARY,55,77,15149,43.7649318,-89.4577172
WI0245,ANGIE WILLIAMS COX PUBLIC LIBRARY,55,21,56613,43.537066,-89.300248
WI0246,PARK FALLS PUBLIC LIBRARY,55,99,13772,45.9353887,-90.4517622
WI0247,PEPIN PUBLIC LIBRARY,55,91,7368,44.4400762,-92.1482464
WI0249,ELEANOR ELLIS PUBLIC LIBRARY,55,125,21355,46.0659422,-89.0846379
WI0250,PHILLIPS PUBLIC LIBRARY,55,99,13772,45.6892237,-90.3998284
WI0251,LEON-SAXEVILLE TOWNSHIP LIBRARY,55,137,24330,44.149228,-89.076982
WI0253,KRAEMER LIBRARY & COMMUNITY CENTER,55,111,63063,43.2788123,-90.0423971
WI0254,PLAINFIELD PUBLIC LIBRARY,55,137,24330,44.212991,-89.492279
WI0255,PLATTEVILLE PUBLIC LIBRARY,55,43,51120,42.7332694,-90.4817031
WI0256,PLUM CITY PUBLIC LIBRARY,55,93,40733,44.6321133,-92.1927106
WI0257,PLYMOUTH PUBLIC LIBRARY,55,117,114868,43.748385,-87.976258
WI0258,W.J. NIEDERKORN LIBRARY,55,89,87095,43.3875331,-87.8748424
WI0259,PORTAGE PUBLIC LIBRARY,55,21,56613,43.5386759,-89.4603504
WI0260,POY SIPPI PUBLIC LIBRARY,55,137,24330,44.1363,-88.994428
WI0261,POYNETTE AREA PUBLIC LIBRARY,55,21,56613,43.3907978,-89.4027613
WI0262,JOSEPH W. & EMMA L. WACHUTE MEMORIAL LIBRARY,55,23,16424,43.0513303,-91.1451326
WI0263,RUTH CULVER COMMUNITY LIBRARY,55,111,63063,43.291263,-89.721104
WI0265,PRESCOTT PUBLIC LIBRARY,55,93,40733,44.7587481,-92.7868508
WI0266,PRESQUE ISLE COMMUNITY LIBRARY,55,125,21355,46.2475222,-89.7276616
WI0267,PRINCETON PUBLIC LIBRARY,55,47,18967,43.8498841,-89.127508
WI0268-003,RACINE PUBLIC MOBILE LIBRARY,55,101,194922,42.726007,-87.781414
WI0268,RACINE PUBLIC LIBRARY,55,101,194922,42.726007,-87.781414
WI0269,HUTCHINSON MEMORIAL LIBRARY,55,27,88399,43.539778,-89.006955
WI0270,LAKEVIEW COMMUNITY LIBRARY,55,117,114868,43.5501694,-87.9609609
WI0271,REDGRANITE PUBLIC LIBRARY,55,137,24330,44.04387,-89.102607
WI0272,REEDSBURG PUBLIC LIBRARY,55,111,63063,43.5315156,-90.0055604
WI0273,RHINELANDER DISTRICT LIBRARY,55,85,35696,45.639233,-89.411339
WI0274,RIB LAKE PUBLIC LIBRARY,55,119,20577,45.3172927,-90.2053557
WI0275,RICE LAKE PUBLIC LIBRARY,55,5,45604,45.504291,-91.733084
WI0276,BREWER PUBLIC LIBRARY,55,103,17779,43.337582,-90.3853201
WI0277,RIO COMMUNITY LIBRARY,55,21,56613,43.445592,-89.240962
WI0278,RIPON PUBLIC LIBRARY,55,39,101648,43.8471704,-88.8393328
WI0279,RIVER FALLS PUBLIC LIBRARY,55,109,85908,44.8642358,-92.6221419
WI0280,HAZEL MACKIN COMMUNITY LIBRARY,55,109,85908,44.9826542,-92.5567411
WI0281,ROCHESTER PUBLIC LIBRARY,55,101,194922,42.742361,-88.226316
WI0282,ROCK SPRINGS PUBLIC LIBRARY,55,111,63063,43.47794,-89.917041
WI0283-003,SILVER LAKE BRANCH,55,59,167521,42.543622,-88.166779
WI0283-004,TWIN LAKES BRANCH,55,59,167521,42.531721,-88.248413
WI0283,COMMUNITY LIBRARY,55,59,167521,42.5465121,-88.111394
WI0285,SAUK CITY PUBLIC LIBRARY,55,111,63063,43.274789,-89.720632
WI0289,MUEHL PUBLIC LIBRARY,55,87,180225,44.515773,-88.330074
WI0290,BRIGHAM MEMORIAL LIBRARY,55,127,103079,42.503014,-88.730232
WI0291-002,SHAWANO CITY-COUNTY LIBRARY,55,115,41594,44.780954,-88.60743
WI0291-003,BIRNAMWOOD BRANCH,55,115,41594,44.9333925,-89.2062883
WI0291-004,BONDUEL BRANCH,55,115,41594,44.738309,-88.441072
WI0291-005,MATTOON-HUTCHINS BRANCH,55,115,41594,45.006276,-89.041732
WI0291-006,TIGERTON BRANCH,55,115,41594,44.741304,-89.062144
WI0291-007,WITTENBERG BRANCH,55,115,41594,44.824831,-89.167376
WI0291,SHAWANO CITY-COUNTY LIBRARY,55,115,41594,44.780954,-88.60743
WI0292,MEAD PUBLIC LIBRARY,55,117,114868,43.75236,-87.712943
WI0293,SHEBOYGAN FALLS MEMORIAL LIBRARY,55,117,114868,43.729369,-87.812995
WI0294,SHELL LAKE PUBLIC LIBRARY,55,129,15673,45.7432496,-91.9255079
WI0295,SHIOCTON PUBLIC LIBRARY,55,87,180225,44.442836,-88.577878
WI0296,SHOREWOOD PUBLIC LIBRARY,55,79,956386,43.0878059,-87.8850351
WI0297,MCCOY PUBLIC LIBRARY,55,65,16766,42.57175,-90.247993
WI0297-003,GRATIOT ANNEX LIBRARY BRANCH,55,65,16766,42.5796066,-90.0237178
WI0298,SLINGER COMMUNITY LIBRARY,55,131,132746,43.328646,-88.280497
WI0299,SOLDIERS GROVE PUBLIC LIBRARY,55,23,16424,43.388643,-90.767567
WI0300,SOMERSET PUBLIC LIBRARY,55,109,85908,45.123495,-92.676091
WI0301,SOUTH MILWAUKEE PUBLIC LIBRARY,55,79,956386,42.912235,-87.860626
WI0302,SPARTA FREE LIBRARY,55,81,45249,43.944424,-90.811957
WI0303,SPOONER MEMORIAL LIBRARY,55,129,15673,45.8268419,-91.8912585
WI0304,SPRING GREEN COMMUNITY LIBRARY,55,111,63063,43.1778091,-90.0661548
WI0305,SPRING VALLEY PUBLIC LIBRARY,55,93,40733,44.8453152,-92.2381226
WI0307,D.R. MOON MEMORIAL LIBRARY,55,17,63199,44.962475,-90.935449
WI0308,JEAN M. THOMSEN MEMORIAL LIBRARY,55,119,20577,45.078623,-90.311808
WI0309-002,ALMOND BRANCH,55,97,70587,44.2626317,-89.4087376
WI0309-003,PLOVER BRANCH,55,97,70587,44.4647101,-89.5311871
WI0309-004,ROSHOLT BRANCH,55,97,70587,44.628467,-89.308783
WI0309,PORTAGE COUNTY PUBLIC LIBRARY,55,97,70587,44.523432,-89.584159
WI0310,STOUGHTON PUBLIC LIBRARY,55,25,510027,42.916475,-89.217898
WI0311,STRUM PUBLIC LIBRARY,55,121,29579,44.5498111,-91.3925789
WI0312-002,EGG HARBOR BRANCH,55,29,27873,45.0498919,-87.2805639
WI0312-003,EPHRAIM BRANCH,55,29,27873,45.1563311,-87.1718861
WI0312-004,FISH CREEK BRANCH,55,29,27873,45.126762,-87.241627
WI0312-005,FORESTVILLE BRANCH,55,29,27873,44.689166,-87.479355
WI0312-006,BAILEYS HARBOR MCARDLE BRANCH,55,29,27873,45.065607,-87.124358
WI0312-007,SISTER BAY / LIBERTY GROVE BRANCH,55,29,27873,45.1888733,-87.1219882
WI0312,DOOR COUNTY LIBRARY,55,29,27873,44.833701,-87.374066
WI0312-009,WASHINGTON ISLAND BRANCH,55,29,27873,45.369113,-86.925515
WI0313,ST. FRANCIS PUBLIC LIBRARY,55,79,956386,42.967592,-87.872778
WI0314,SUN PRAIRIE PUBLIC LIBRARY,55,25,510027,43.175074,-89.235122
WI0315,SUPERIOR PUBLIC LIBRARY,55,31,43796,46.719885,-92.103847
WI0315-006,SOLON SPRINGS JOAN SALMEN MEMORIAL LIBRARY BRANCH,55,31,43796,46.352827,-91.818554
WI0315-007,IMOGENE MCGRATH MEMORIAL LIBRARY BRANCH,55,31,43796,46.515445,-91.698671
WI0318,THERESA PUBLIC LIBRARY,55,27,88399,43.5195951,-88.4523523
WI0319,THORP PUBLIC LIBRARY,55,19,34562,44.9562495,-90.7935816
WI0320,EDWARD U. DEMMER MEMORIAL LIBRARY,55,85,35696,45.796285,-89.168736
WI0321,TOMAH PUBLIC LIBRARY,55,81,45249,43.9953996,-90.504902
WI0322,TOMAHAWK PUBLIC LIBRARY,55,69,28676,45.474043,-89.733256
WI0323,SHIRLEY M. WRIGHT MEMORIAL LIBRARY,55,121,29579,44.0040617,-91.4312302
WI0324,TURTLE LAKE PUBLIC LIBRARY,55,5,45604,45.395418,-92.141119
WI0325,LESTER PUBLIC LIBRARY,55,71,80623,44.1442399,-87.5698905
WI0326,GRAHAM PUBLIC LIBRARY,55,101,194922,42.684839,-88.0518544
WI0327,VERONA PUBLIC LIBRARY,55,25,510027,42.9963696,-89.5282037
WI0328,LESTER PUBLIC LIBRARY OF VESPER,55,141,73944,44.483969,-89.9692019
WI0329,VIOLA PUBLIC LIBRARY,55,103,17779,43.5049386,-90.666613
WI0330,MCINTOSH MEMORIAL LIBRARY,55,123,30285,43.5553504,-90.8890734
WI0331,WABENO PUBLIC LIBRARY,55,41,9128,45.4397341,-88.6679379
WI0332,WALWORTH MEMORIAL LIBRARY,55,127,103079,42.529941,-88.599224
WI0333,WASHBURN PUBLIC LIBRARY,55,7,15125,46.6733603,-90.894791
WI0334,WATERFORD PUBLIC LIBRARY,55,101,194922,42.7632652,-88.2142209
WI0335,KARL JUNGINGER MEMORIAL LIBRARY,55,55,84610,43.190015,-88.990461
WI0336,WATERTOWN PUBLIC LIBRARY,55,55,84610,43.194168,-88.726133
WI0337,WAUKESHA PUBLIC LIBRARY,55,133,393940,43.009731,-88.232904
WI0338,WAUNAKEE PUBLIC LIBRARY,55,25,510027,43.184943,-89.455481
WI0339,WAUPACA AREA PUBLIC LIBRARY,55,135,52212,44.357685,-89.084863
WI0340,WAUPUN PUBLIC LIBRARY,55,27,88399,43.6317957,-88.7322241
WI0341-004,EDGAR BRANCH,55,73,135365,44.921952,-89.963998
WI0341-005,JOSEPH DESSERT BRANCH,55,73,135365,44.79152,-89.701062
WI0341-006,MARATHON BRANCH,55,73,135365,44.930014,-89.83791
WI0341-007,ROTHSCHILD AREA BRANCH,55,73,135365,44.8892391,-89.6246476
WI0341-009,SPENCER BRANCH,55,73,135365,44.757027,-90.297781
WI0341-010,STRATFORD BRANCH,55,73,135365,44.804286,-90.074913
WI0341-012,ATHENS BRANCH,55,73,135365,45.034217,-90.075569
WI0341,MARATHON COUNTY PUBLIC LIBRARY,55,73,135365,44.959617,-89.630301
WI0341-014,HATLEY BRANCH,55,73,135365,44.888298,-89.338955
WI0342,WAUTOMA PUBLIC LIBRARY,55,137,24330,44.075555,-89.292499
WI0343,WAUWATOSA PUBLIC LIBRARY,55,79,956386,43.0606816,-88.0087018
WI0344,WEST ALLIS PUBLIC LIBRARY,55,79,956386,43.01208,-88.005487
WI0345,WEST BEND COMMUNITY MEMORIAL LIBRARY,55,131,132746,43.420763,-88.184069
WI0346,WESTBORO PUBLIC LIBRARY,55,119,20577,45.353813,-90.298265
WI0347,BEKKUM MEMORIAL PUBLIC LIBRARY,55,123,30285,43.6545428,-90.856639
WI0348,ETHEL EVERHARD MEMORIAL LIBRARY,55,77,15149,43.8846114,-89.4928921
WI0349,WEYAUWEGA PUBLIC LIBRARY,55,135,52212,44.319534,-88.934045
WI0350,WHITEFISH BAY PUBLIC LIBRARY,55,79,956386,43.114957,-87.901118
WI0351,WHITEHALL PUBLIC LIBRARY,55,121,29579,44.366973,-91.31811
WI0352,IRVIN L. YOUNG MEMORIAL LIBRARY,55,127,103079,42.8331056,-88.7365982
WI0353,PATTERSON MEMORIAL LIBRARY,55,137,24330,44.17795,-89.24716
WI0354,BARRETT MEMORIAL LIBRARY,55,127,103079,42.577522,-88.543523
WI0355,WILTON PUBLIC LIBRARY,55,81,45249,43.813411,-90.525348
WI0356,WINCHESTER PUBLIC LIBRARY,55,125,21355,46.221177,-89.89653
WI0357,WINNECONNE PUBLIC LIBRARY,55,139,169360,44.110161,-88.713734
WI0358,WINTER PUBLIC LIBRARY,55,113,16513,45.821579,-91.0114227
WI0359,KILBOURN PUBLIC LIBRARY,55,21,56613,43.6255003,-89.7722122
WI0359-003,KILBOURN PUBLIC LIBRARY,55,21,56613,43.6255003,-89.7722122
WI0360,MCMILLAN MEMORIAL LIBRARY,55,141,73944,44.388313,-89.821407
WI0361,WITHEE PUBLIC LIBRARY,55,19,34562,44.9575327,-90.5978286
WI0362,WONEWOC PUBLIC LIBRARY,55,57,26540,43.6543663,-90.2232925
WI0363,WOODVILLE COMMUNITY LIBRARY,55,109,85908,44.9520339,-92.2920855
WI0366,BRUCE AREA LIBRARY,55,107,14371,45.456974,-91.270345
WI0369,FRANK B. KOLLER MEMORIAL LIBRARY,55,125,21355,46.076853,-89.766037
WI0370,ONEIDA COMMUNITY LIBRARY,55,9,254765,44.4980002,-88.1836286
WI0370-005,GREEN EARTH BRANCH,55,87,180225,44.469045,-88.249759
WI0375,BLACK CREEK VILLAGE LIBRARY,55,87,180225,44.4681655,-88.4497956
WI0376,BLAIR-PRESTON PUBLIC LIBRARY,55,121,29579,44.293948,-91.233225
WI0377,G.E. BLESKACEK FAMILY MEMORIAL LIBRARY,55,17,63199,45.099734,-91.4923016
WI0378,CADOTT COMMUNITY LIBRARY,55,17,63199,44.94864,-91.150683
WI0379,COLOMA PUBLIC LIBRARY,55,137,24330,44.0311095,-89.5220825
WI0380,DODGEVILLE PUBLIC LIBRARY,55,49,23740,42.9595233,-90.1304235
WI0381,DORCHESTER PUBLIC LIBRARY,55,19,34562,45.0043299,-90.3324227
WI0382,DRESSER PUBLIC LIBRARY,55,95,43424,45.3553638,-92.6334926
WI0384,FLORENCE COUNTY LIBRARY,55,37,4517,45.9241643,-88.2477312
WI0385,U.S.S. LIBERTY MEMORIAL PUBLIC LIBRARY,55,89,87095,43.3140326,-87.9528858
WI0386,GRANTON COMMUNITY LIBRARY,55,19,34562,44.5893968,-90.4615589
WI0387,HAWKINS AREA LIBRARY,55,107,14371,45.512424,-90.7146163
WI0388,HUSTISFORD COMMUNITY LIBRARY,55,27,88399,43.3461334,-88.6055302
WI0389,IRON RIDGE PUBLIC LIBRARY,55,27,88399,43.402174,-88.533557
WI0390-002,BANGOR BRANCH,55,63,117330,43.8933368,-90.9943107
WI0390-003,CAMPBELL BRANCH,55,63,117330,43.865007,-91.269825
WI0390-004,HOLMEN AREA BRANCH,55,63,117330,43.963113,-91.255824
WI0390-005,ONALASKA BRANCH,55,63,117330,43.876221,-91.229849
WI0390-006,WEST SALEM BRANCH,55,63,117330,43.8970635,-91.0736541
WI0391,LAKES COUNTRY PUBLIC LIBRARY,55,83,37334,45.2979763,-88.5169772
WI0392,LODI WOMAN'S CLUB PUBLIC LIBRARY,55,21,56613,43.3082834,-89.533759
WI0394-002,COLEMAN BRANCH,55,75,41497,45.065242,-88.035534
WI0394-003,CRIVITZ BRANCH,55,75,41497,45.232533,-88.004298
WI0394-004,GOODMAN LIBRARY STATION BRANCH,55,75,41497,45.639745,-88.36567
WI0394-005,NIAGARA BRANCH,55,75,41497,45.7814437,-88.0087968
WI0394-006,PESHTIGO BRANCH,55,75,41497,45.0544583,-87.7514782
WI0394-007,WAUSAUKEE BRANCH,55,75,41497,45.375795,-87.952485
WI0394,MARINETTE COUNTY CONSOLIDATED PUBLIC LIBRARY SERVICE,55,75,41497,45.1001089,-87.6308215
WI0395,T.B. SCOTT FREE LIBRARY,55,69,28676,45.1789534,-89.7033085
WI0396,MUKWONAGO COMMUNITY LIBRARY,55,133,393940,42.8675649,-88.3306451
WI0397,POWERS MEMORIAL LIBRARY,55,55,84610,42.878196,-88.585028
WI0399,PITTSVILLE COMMUNITY LIBRARY,55,141,73944,44.4392676,-90.1263902
WI0400,REESEVILLE PUBLIC LIBRARY,55,27,88399,43.3015441,-88.8483391
WI0402,CLARELLA HACKETT JOHNSON PUBLIC LIBRARY,55,33,44221,45.177778,-91.686522
WI0403,OSCAR GRADY PUBLIC LIBRARY,55,89,87095,43.381264,-87.941881
WI0404,PLUM LAKE PUBLIC LIBRARY,55,125,21355,45.986027,-89.51328
WI0405,SCANDINAVIA PUBLIC LIBRARY,55,135,52212,44.458711,-89.147125
WI0406,ST. CROIX FALLS PUBLIC LIBRARY,55,95,43424,45.4091932,-92.6450118
WI0407,SURING AREA PUBLIC LIBRARY,55,83,37334,44.9990109,-88.3720455
WI0408,PAULINE HAASS PUBLIC LIBRARY,55,133,393940,43.1337366,-88.2206713
WI0409,LOWELL PUBLIC LIBRARY,55,27,88399,43.33991,-88.820388
WI0410,READSTOWN PUBLIC LIBRARY,55,123,30285,43.4510873,-90.7596686
WI0413,LAC COURTE OREILLES OJIBWA COLLEGE COMMUNITY LIBRARY,55,113,16513,45.9418606,-91.3631475
WI0415,LARSEN FAMILY PUBLIC LIBRARY,55,13,15316,45.8774355,-92.3652794
WI0416,CASHTON MEMORIAL LIBRARY,55,81,45249,43.744347,-90.779622
WI0417,BAD RIVER PUBLIC TRIBAL LIBRARY,55,3,16064,46.597185,-90.649729
WI0418,GILLETT PUBLIC LIBRARY,55,83,37334,44.8910327,-88.3008908
WI0419,NORWALK PUBLIC LIBRARY,55,81,45249,43.8326058,-90.6193475
WI0420,E.D. LOCKE PUBLIC LIBRARY,55,25,510027,43.013548,-89.287405
WI0421,PEWAUKEE PUBLIC LIBRARY,55,133,393940,43.080079,-88.260843
WI0422,WYOCENA PUBLIC LIBRARY,55,21,56613,43.49405,-89.309014
WI0423,BRICKL MEMORIAL LIBRARY,55,43,51120,42.6290569,-90.587406
WI0424,FITCHBURG PUBLIC LIBRARY,55,25,510027,43.0012412,-89.4254002
WI9017,ETTRICK PUBLIC LIBRARY,55,121,29579,44.1672918,-91.2652931
WI9018,TAYLOR MEMORIAL LIBRARY,55,53,20585,44.3216883,-91.1205585
WI9019,KNUTSON MEMORIAL LIBRARY,55,123,30285,43.702409,-91.0116599
WI9021,EVELYN GOLDBERG BRIGGS MEMORIAL LIBRARY,55,7,15125,46.564628,-91.416846
WI9024,LESTER PUBLIC LIBRARY OF ROME,55,1,20504,44.2014745,-89.810133
1,RALEIGH COUNTY PUBLIC LIBRARY,54,81,78629,37.779801,-81.187807
001A,MARSH FORK,54,81,78629,37.827268,-81.375183
18,SOPHIA,54,81,78629,37.716139,-81.245145
001C,SHADY SPRINGS,54,81,78629,37.695152,-81.100256
001D,BOOKMOBILE,54,81,78629,37.779801,-81.187807
001E,BOOKMOBILE UNIT II,54,81,78629,37.779801,-81.187807
2,CRAFT MEMORIAL LIBRARY,54,55,61910,37.2688278,-81.2212408
WV0002-005,CRAFT MEMORIAL LIBRARY BOOKMOBILE,54,55,61910,37.2688278,-81.2212408
3,PRINCETON PUBLIC LIBRARY,54,55,61910,37.3694078,-81.0954381
4,CABELL COUNTY PUBLIC LIBRARY,54,11,97181,38.41983,-82.443666
004A,BARBOURSVILLE,54,11,97181,38.409286,-82.294203
004B,GALLAHER VILLAGE,54,11,97181,38.406638,-82.405499
004F,SALT ROCK,54,11,97181,38.321072,-82.221394
004G,WEST HUNTINGTON,54,11,97181,38.407992,-82.478119
